clade,genome,assembly,group,track,table,clade.text,genome.text,assembly.text,group.text,track.text,table.text,downloadLink,bwEpitransPath
mammal,Mouse,mm10,RP-ElongatingRibos,Atger15_RiboProElong,Atger15_WT_AL_ZT00_B_RFP_RiboProElong,Mammal,Mouse,Dec. 2011 (GRCm38/mm10),Elongating Ribosomes (A-site),Liver:Atger 2015,WT AL ZT00 B RFP (Atger15_WT_AL_ZT00_B_RFP_RiboProElong),https://gwips.ucc.ie/downloads/download.php?tableName=Atger15_WT_AL_ZT00_B_RFP_RiboProElong&assemblyName=mm10,/home/labs/schwartzlab/Collaboration/databases/GWIPS/mm10/Atger15_WT_AL_ZT00_B_RFP_RiboProElong.bw
mammal,Mouse,mm10,RP-ElongatingRibos,Atger15_RiboProElong,Atger15_WT_AL_ZT12_B_RFP_RiboProElong,Mammal,Mouse,Dec. 2011 (GRCm38/mm10),Elongating Ribosomes (A-site),Liver:Atger 2015,WT AL ZT12 B RFP (Atger15_WT_AL_ZT12_B_RFP_RiboProElong),https://gwips.ucc.ie/downloads/download.php?tableName=Atger15_WT_AL_ZT12_B_RFP_RiboProElong&assemblyName=mm10,/home/labs/schwartzlab/Collaboration/databases/GWIPS/mm10/Atger15_WT_AL_ZT12_B_RFP_RiboProElong.bw
mammal,Mouse,mm10,RP-ElongatingRibos,Atger15_RiboProElong,Atger15_WT_AL_ZT06_D_RFP_RiboProElong,Mammal,Mouse,Dec. 2011 (GRCm38/mm10),Elongating Ribosomes (A-site),Liver:Atger 2015,WT AL ZT06 D RFP (Atger15_WT_AL_ZT06_D_RFP_RiboProElong),https://gwips.ucc.ie/downloads/download.php?tableName=Atger15_WT_AL_ZT06_D_RFP_RiboProElong&assemblyName=mm10,/home/labs/schwartzlab/Collaboration/databases/GWIPS/mm10/Atger15_WT_AL_ZT06_D_RFP_RiboProElong.bw
mammal,Mouse,mm10,RP-ElongatingRibos,Atger15_RiboProElong,Atger15_WT_RF_ZT22_B_RFP_RiboProElong,Mammal,Mouse,Dec. 2011 (GRCm38/mm10),Elongating Ribosomes (A-site),Liver:Atger 2015,WT RF ZT22 B RFP (Atger15_WT_RF_ZT22_B_RFP_RiboProElong),https://gwips.ucc.ie/downloads/download.php?tableName=Atger15_WT_RF_ZT22_B_RFP_RiboProElong&assemblyName=mm10,/home/labs/schwartzlab/Collaboration/databases/GWIPS/mm10/Atger15_WT_RF_ZT22_B_RFP_RiboProElong.bw
mammal,Mouse,mm10,RP-ElongatingRibos,Atger15_RiboProElong,Atger15_WT_AL_ZT08_B_RFP_RiboProElong,Mammal,Mouse,Dec. 2011 (GRCm38/mm10),Elongating Ribosomes (A-site),Liver:Atger 2015,WT AL ZT08 B RFP (Atger15_WT_AL_ZT08_B_RFP_RiboProElong),https://gwips.ucc.ie/downloads/download.php?tableName=Atger15_WT_AL_ZT08_B_RFP_RiboProElong&assemblyName=mm10,/home/labs/schwartzlab/Collaboration/databases/GWIPS/mm10/Atger15_WT_AL_ZT08_B_RFP_RiboProElong.bw
mammal,Mouse,mm10,RP-ElongatingRibos,Atger15_RiboProElong,Atger15_WT_RF_ZT06_A_RFP_RiboProElong,Mammal,Mouse,Dec. 2011 (GRCm38/mm10),Elongating Ribosomes (A-site),Liver:Atger 2015,WT RF ZT06 A RFP (Atger15_WT_RF_ZT06_A_RFP_RiboProElong),https://gwips.ucc.ie/downloads/download.php?tableName=Atger15_WT_RF_ZT06_A_RFP_RiboProElong&assemblyName=mm10,/home/labs/schwartzlab/Collaboration/databases/GWIPS/mm10/Atger15_WT_RF_ZT06_A_RFP_RiboProElong.bw
mammal,Mouse,mm10,RP-ElongatingRibos,Atger15_RiboProElong,Atger15_WT_AL_ZT18_D_RFP_RiboProElong,Mammal,Mouse,Dec. 2011 (GRCm38/mm10),Elongating Ribosomes (A-site),Liver:Atger 2015,WT AL ZT18 D RFP (Atger15_WT_AL_ZT18_D_RFP_RiboProElong),https://gwips.ucc.ie/downloads/download.php?tableName=Atger15_WT_AL_ZT18_D_RFP_RiboProElong&assemblyName=mm10,/home/labs/schwartzlab/Collaboration/databases/GWIPS/mm10/Atger15_WT_AL_ZT18_D_RFP_RiboProElong.bw
mammal,Mouse,mm10,RP-ElongatingRibos,Atger15_RiboProElong,Atger15_WT_RF_ZT10_B_RFP_RiboProElong,Mammal,Mouse,Dec. 2011 (GRCm38/mm10),Elongating Ribosomes (A-site),Liver:Atger 2015,WT RF ZT10 B RFP (Atger15_WT_RF_ZT10_B_RFP_RiboProElong),https://gwips.ucc.ie/downloads/download.php?tableName=Atger15_WT_RF_ZT10_B_RFP_RiboProElong&assemblyName=mm10,/home/labs/schwartzlab/Collaboration/databases/GWIPS/mm10/Atger15_WT_RF_ZT10_B_RFP_RiboProElong.bw
mammal,Mouse,mm10,RP-ElongatingRibos,Atger15_RiboProElong,Atger15_WT_AL_ZT12_D_RFP_RiboProElong,Mammal,Mouse,Dec. 2011 (GRCm38/mm10),Elongating Ribosomes (A-site),Liver:Atger 2015,WT AL ZT12 D RFP (Atger15_WT_AL_ZT12_D_RFP_RiboProElong),https://gwips.ucc.ie/downloads/download.php?tableName=Atger15_WT_AL_ZT12_D_RFP_RiboProElong&assemblyName=mm10,/home/labs/schwartzlab/Collaboration/databases/GWIPS/mm10/Atger15_WT_AL_ZT12_D_RFP_RiboProElong.bw
mammal,Mouse,mm10,RP-ElongatingRibos,Atger15_RiboProElong,Atger15_WT_AL_ZT02_D_RFP_RiboProElong,Mammal,Mouse,Dec. 2011 (GRCm38/mm10),Elongating Ribosomes (A-site),Liver:Atger 2015,WT AL ZT02 D RFP (Atger15_WT_AL_ZT02_D_RFP_RiboProElong),https://gwips.ucc.ie/downloads/download.php?tableName=Atger15_WT_AL_ZT02_D_RFP_RiboProElong&assemblyName=mm10,/home/labs/schwartzlab/Collaboration/databases/GWIPS/mm10/Atger15_WT_AL_ZT02_D_RFP_RiboProElong.bw
mammal,Mouse,mm10,RP-ElongatingRibos,Atger15_RiboProElong,Atger15_KO_RF_ZT06_C_RFP_RiboProElong,Mammal,Mouse,Dec. 2011 (GRCm38/mm10),Elongating Ribosomes (A-site),Liver:Atger 2015,KO RF ZT06 C RFP (Atger15_KO_RF_ZT06_C_RFP_RiboProElong),https://gwips.ucc.ie/downloads/download.php?tableName=Atger15_KO_RF_ZT06_C_RFP_RiboProElong&assemblyName=mm10,/home/labs/schwartzlab/Collaboration/databases/GWIPS/mm10/Atger15_KO_RF_ZT06_C_RFP_RiboProElong.bw
mammal,Mouse,mm10,RP-ElongatingRibos,Atger15_RiboProElong,Atger15_WT_AL_ZT22_A_RFP_RiboProElong,Mammal,Mouse,Dec. 2011 (GRCm38/mm10),Elongating Ribosomes (A-site),Liver:Atger 2015,WT AL ZT22 A RFP (Atger15_WT_AL_ZT22_A_RFP_RiboProElong),https://gwips.ucc.ie/downloads/download.php?tableName=Atger15_WT_AL_ZT22_A_RFP_RiboProElong&assemblyName=mm10,/home/labs/schwartzlab/Collaboration/databases/GWIPS/mm10/Atger15_WT_AL_ZT22_A_RFP_RiboProElong.bw
mammal,Mouse,mm10,RP-ElongatingRibos,Atger15_RiboProElong,Atger15_WT_RF_ZT10_D_RFP_RiboProElong,Mammal,Mouse,Dec. 2011 (GRCm38/mm10),Elongating Ribosomes (A-site),Liver:Atger 2015,WT RF ZT10 D RFP (Atger15_WT_RF_ZT10_D_RFP_RiboProElong),https://gwips.ucc.ie/downloads/download.php?tableName=Atger15_WT_RF_ZT10_D_RFP_RiboProElong&assemblyName=mm10,/home/labs/schwartzlab/Collaboration/databases/GWIPS/mm10/Atger15_WT_RF_ZT10_D_RFP_RiboProElong.bw
mammal,Mouse,mm10,RP-ElongatingRibos,Atger15_RiboProElong,Atger15_WT_AL_ZT00_A_RFP_RiboProElong,Mammal,Mouse,Dec. 2011 (GRCm38/mm10),Elongating Ribosomes (A-site),Liver:Atger 2015,WT AL ZT00 A RFP (Atger15_WT_AL_ZT00_A_RFP_RiboProElong),https://gwips.ucc.ie/downloads/download.php?tableName=Atger15_WT_AL_ZT00_A_RFP_RiboProElong&assemblyName=mm10,/home/labs/schwartzlab/Collaboration/databases/GWIPS/mm10/Atger15_WT_AL_ZT00_A_RFP_RiboProElong.bw
mammal,Mouse,mm10,RP-ElongatingRibos,Atger15_RiboProElong,Atger15_WT_AL_ZT08_A_RFP_RiboProElong,Mammal,Mouse,Dec. 2011 (GRCm38/mm10),Elongating Ribosomes (A-site),Liver:Atger 2015,WT AL ZT08 A RFP (Atger15_WT_AL_ZT08_A_RFP_RiboProElong),https://gwips.ucc.ie/downloads/download.php?tableName=Atger15_WT_AL_ZT08_A_RFP_RiboProElong&assemblyName=mm10,/home/labs/schwartzlab/Collaboration/databases/GWIPS/mm10/Atger15_WT_AL_ZT08_A_RFP_RiboProElong.bw
mammal,Mouse,mm10,RP-ElongatingRibos,Atger15_RiboProElong,Atger15_WT_AL_ZT22_B_RFP_RiboProElong,Mammal,Mouse,Dec. 2011 (GRCm38/mm10),Elongating Ribosomes (A-site),Liver:Atger 2015,WT AL ZT22 B RFP (Atger15_WT_AL_ZT22_B_RFP_RiboProElong),https://gwips.ucc.ie/downloads/download.php?tableName=Atger15_WT_AL_ZT22_B_RFP_RiboProElong&assemblyName=mm10,/home/labs/schwartzlab/Collaboration/databases/GWIPS/mm10/Atger15_WT_AL_ZT22_B_RFP_RiboProElong.bw
mammal,Mouse,mm10,RP-ElongatingRibos,Atger15_RiboProElong,Atger15_WT_AL_ZT22_D_RFP_RiboProElong,Mammal,Mouse,Dec. 2011 (GRCm38/mm10),Elongating Ribosomes (A-site),Liver:Atger 2015,WT AL ZT22 D RFP (Atger15_WT_AL_ZT22_D_RFP_RiboProElong),https://gwips.ucc.ie/downloads/download.php?tableName=Atger15_WT_AL_ZT22_D_RFP_RiboProElong&assemblyName=mm10,/home/labs/schwartzlab/Collaboration/databases/GWIPS/mm10/Atger15_WT_AL_ZT22_D_RFP_RiboProElong.bw
mammal,Mouse,mm10,RP-ElongatingRibos,Atger15_RiboProElong,Atger15_WT_AL_ZT16_D_RFP_RiboProElong,Mammal,Mouse,Dec. 2011 (GRCm38/mm10),Elongating Ribosomes (A-site),Liver:Atger 2015,WT AL ZT16 D RFP (Atger15_WT_AL_ZT16_D_RFP_RiboProElong),https://gwips.ucc.ie/downloads/download.php?tableName=Atger15_WT_AL_ZT16_D_RFP_RiboProElong&assemblyName=mm10,/home/labs/schwartzlab/Collaboration/databases/GWIPS/mm10/Atger15_WT_AL_ZT16_D_RFP_RiboProElong.bw
mammal,Mouse,mm10,RP-ElongatingRibos,Atger15_RiboProElong,Atger15_WT_RF_ZT02_D_RFP_RiboProElong,Mammal,Mouse,Dec. 2011 (GRCm38/mm10),Elongating Ribosomes (A-site),Liver:Atger 2015,WT RF ZT02 D RFP (Atger15_WT_RF_ZT02_D_RFP_RiboProElong),https://gwips.ucc.ie/downloads/download.php?tableName=Atger15_WT_RF_ZT02_D_RFP_RiboProElong&assemblyName=mm10,/home/labs/schwartzlab/Collaboration/databases/GWIPS/mm10/Atger15_WT_RF_ZT02_D_RFP_RiboProElong.bw
mammal,Mouse,mm10,RP-ElongatingRibos,Atger15_RiboProElong,Atger15_WT_RF_ZT02_C_RFP_RiboProElong,Mammal,Mouse,Dec. 2011 (GRCm38/mm10),Elongating Ribosomes (A-site),Liver:Atger 2015,WT RF ZT02 C RFP (Atger15_WT_RF_ZT02_C_RFP_RiboProElong),https://gwips.ucc.ie/downloads/download.php?tableName=Atger15_WT_RF_ZT02_C_RFP_RiboProElong&assemblyName=mm10,/home/labs/schwartzlab/Collaboration/databases/GWIPS/mm10/Atger15_WT_RF_ZT02_C_RFP_RiboProElong.bw
mammal,Mouse,mm10,RP-ElongatingRibos,Atger15_RiboProElong,Atger15_KO_RF_ZT22_D_RFP_RiboProElong,Mammal,Mouse,Dec. 2011 (GRCm38/mm10),Elongating Ribosomes (A-site),Liver:Atger 2015,KO RF ZT22 D RFP (Atger15_KO_RF_ZT22_D_RFP_RiboProElong),https://gwips.ucc.ie/downloads/download.php?tableName=Atger15_KO_RF_ZT22_D_RFP_RiboProElong&assemblyName=mm10,/home/labs/schwartzlab/Collaboration/databases/GWIPS/mm10/Atger15_KO_RF_ZT22_D_RFP_RiboProElong.bw
mammal,Mouse,mm10,RP-ElongatingRibos,Atger15_RiboProElong,Atger15_KO_RF_ZT14_D_RFP_RiboProElong,Mammal,Mouse,Dec. 2011 (GRCm38/mm10),Elongating Ribosomes (A-site),Liver:Atger 2015,KO RF ZT14 D RFP (Atger15_KO_RF_ZT14_D_RFP_RiboProElong),https://gwips.ucc.ie/downloads/download.php?tableName=Atger15_KO_RF_ZT14_D_RFP_RiboProElong&assemblyName=mm10,/home/labs/schwartzlab/Collaboration/databases/GWIPS/mm10/Atger15_KO_RF_ZT14_D_RFP_RiboProElong.bw
mammal,Mouse,mm10,RP-ElongatingRibos,Atger15_RiboProElong,Atger15_KO_RF_ZT10_D_RFP_RiboProElong,Mammal,Mouse,Dec. 2011 (GRCm38/mm10),Elongating Ribosomes (A-site),Liver:Atger 2015,KO RF ZT10 D RFP (Atger15_KO_RF_ZT10_D_RFP_RiboProElong),https://gwips.ucc.ie/downloads/download.php?tableName=Atger15_KO_RF_ZT10_D_RFP_RiboProElong&assemblyName=mm10,/home/labs/schwartzlab/Collaboration/databases/GWIPS/mm10/Atger15_KO_RF_ZT10_D_RFP_RiboProElong.bw
mammal,Mouse,mm10,RP-ElongatingRibos,Atger15_RiboProElong,Atger15_WT_RF_ZT06_C_RFP_RiboProElong,Mammal,Mouse,Dec. 2011 (GRCm38/mm10),Elongating Ribosomes (A-site),Liver:Atger 2015,WT RF ZT06 C RFP (Atger15_WT_RF_ZT06_C_RFP_RiboProElong),https://gwips.ucc.ie/downloads/download.php?tableName=Atger15_WT_RF_ZT06_C_RFP_RiboProElong&assemblyName=mm10,/home/labs/schwartzlab/Collaboration/databases/GWIPS/mm10/Atger15_WT_RF_ZT06_C_RFP_RiboProElong.bw
mammal,Mouse,mm10,RP-ElongatingRibos,Atger15_RiboProElong,Atger15_WT_RF_ZT22_D_RFP_RiboProElong,Mammal,Mouse,Dec. 2011 (GRCm38/mm10),Elongating Ribosomes (A-site),Liver:Atger 2015,WT RF ZT22 D RFP (Atger15_WT_RF_ZT22_D_RFP_RiboProElong),https://gwips.ucc.ie/downloads/download.php?tableName=Atger15_WT_RF_ZT22_D_RFP_RiboProElong&assemblyName=mm10,/home/labs/schwartzlab/Collaboration/databases/GWIPS/mm10/Atger15_WT_RF_ZT22_D_RFP_RiboProElong.bw
mammal,Mouse,mm10,RP-ElongatingRibos,Atger15_RiboProElong,Atger15_WT_AL_ZT22_C_RFP_RiboProElong,Mammal,Mouse,Dec. 2011 (GRCm38/mm10),Elongating Ribosomes (A-site),Liver:Atger 2015,WT AL ZT22 C RFP (Atger15_WT_AL_ZT22_C_RFP_RiboProElong),https://gwips.ucc.ie/downloads/download.php?tableName=Atger15_WT_AL_ZT22_C_RFP_RiboProElong&assemblyName=mm10,/home/labs/schwartzlab/Collaboration/databases/GWIPS/mm10/Atger15_WT_AL_ZT22_C_RFP_RiboProElong.bw
mammal,Mouse,mm10,RP-ElongatingRibos,Atger15_RiboProElong,Atger15_WT_AL_ZT06_C_RFP_RiboProElong,Mammal,Mouse,Dec. 2011 (GRCm38/mm10),Elongating Ribosomes (A-site),Liver:Atger 2015,WT AL ZT06 C RFP (Atger15_WT_AL_ZT06_C_RFP_RiboProElong),https://gwips.ucc.ie/downloads/download.php?tableName=Atger15_WT_AL_ZT06_C_RFP_RiboProElong&assemblyName=mm10,/home/labs/schwartzlab/Collaboration/databases/GWIPS/mm10/Atger15_WT_AL_ZT06_C_RFP_RiboProElong.bw
mammal,Mouse,mm10,RP-ElongatingRibos,Atger15_RiboProElong,Atger15_WT_AL_ZT20_D_RFP_RiboProElong,Mammal,Mouse,Dec. 2011 (GRCm38/mm10),Elongating Ribosomes (A-site),Liver:Atger 2015,WT AL ZT20 D RFP (Atger15_WT_AL_ZT20_D_RFP_RiboProElong),https://gwips.ucc.ie/downloads/download.php?tableName=Atger15_WT_AL_ZT20_D_RFP_RiboProElong&assemblyName=mm10,/home/labs/schwartzlab/Collaboration/databases/GWIPS/mm10/Atger15_WT_AL_ZT20_D_RFP_RiboProElong.bw
mammal,Mouse,mm10,RP-ElongatingRibos,Atger15_RiboProElong,Atger15_WT_AL_ZT04_D_RFP_RiboProElong,Mammal,Mouse,Dec. 2011 (GRCm38/mm10),Elongating Ribosomes (A-site),Liver:Atger 2015,WT AL ZT04 D RFP (Atger15_WT_AL_ZT04_D_RFP_RiboProElong),https://gwips.ucc.ie/downloads/download.php?tableName=Atger15_WT_AL_ZT04_D_RFP_RiboProElong&assemblyName=mm10,/home/labs/schwartzlab/Collaboration/databases/GWIPS/mm10/Atger15_WT_AL_ZT04_D_RFP_RiboProElong.bw
mammal,Mouse,mm10,RP-ElongatingRibos,Atger15_RiboProElong,Atger15_WT_RF_ZT14_C_RFP_RiboProElong,Mammal,Mouse,Dec. 2011 (GRCm38/mm10),Elongating Ribosomes (A-site),Liver:Atger 2015,WT RF ZT14 C RFP (Atger15_WT_RF_ZT14_C_RFP_RiboProElong),https://gwips.ucc.ie/downloads/download.php?tableName=Atger15_WT_RF_ZT14_C_RFP_RiboProElong&assemblyName=mm10,/home/labs/schwartzlab/Collaboration/databases/GWIPS/mm10/Atger15_WT_RF_ZT14_C_RFP_RiboProElong.bw
mammal,Mouse,mm10,RP-ElongatingRibos,Atger15_RiboProElong,Atger15_WT_RF_ZT22_A_RFP_RiboProElong,Mammal,Mouse,Dec. 2011 (GRCm38/mm10),Elongating Ribosomes (A-site),Liver:Atger 2015,WT RF ZT22 A RFP (Atger15_WT_RF_ZT22_A_RFP_RiboProElong),https://gwips.ucc.ie/downloads/download.php?tableName=Atger15_WT_RF_ZT22_A_RFP_RiboProElong&assemblyName=mm10,/home/labs/schwartzlab/Collaboration/databases/GWIPS/mm10/Atger15_WT_RF_ZT22_A_RFP_RiboProElong.bw
mammal,Mouse,mm10,RP-ElongatingRibos,Atger15_RiboProElong,Atger15_KO_RF_ZT02_D_RFP_RiboProElong,Mammal,Mouse,Dec. 2011 (GRCm38/mm10),Elongating Ribosomes (A-site),Liver:Atger 2015,KO RF ZT02 D RFP (Atger15_KO_RF_ZT02_D_RFP_RiboProElong),https://gwips.ucc.ie/downloads/download.php?tableName=Atger15_KO_RF_ZT02_D_RFP_RiboProElong&assemblyName=mm10,/home/labs/schwartzlab/Collaboration/databases/GWIPS/mm10/Atger15_KO_RF_ZT02_D_RFP_RiboProElong.bw
mammal,Mouse,mm10,RP-ElongatingRibos,Atger15_RiboProElong,Atger15_WT_AL_ZT20_C_RFP_RiboProElong,Mammal,Mouse,Dec. 2011 (GRCm38/mm10),Elongating Ribosomes (A-site),Liver:Atger 2015,WT AL ZT20 C RFP (Atger15_WT_AL_ZT20_C_RFP_RiboProElong),https://gwips.ucc.ie/downloads/download.php?tableName=Atger15_WT_AL_ZT20_C_RFP_RiboProElong&assemblyName=mm10,/home/labs/schwartzlab/Collaboration/databases/GWIPS/mm10/Atger15_WT_AL_ZT20_C_RFP_RiboProElong.bw
mammal,Mouse,mm10,RP-ElongatingRibos,Atger15_RiboProElong,Atger15_WT_RF_ZT14_A_RFP_RiboProElong,Mammal,Mouse,Dec. 2011 (GRCm38/mm10),Elongating Ribosomes (A-site),Liver:Atger 2015,WT RF ZT14 A RFP (Atger15_WT_RF_ZT14_A_RFP_RiboProElong),https://gwips.ucc.ie/downloads/download.php?tableName=Atger15_WT_RF_ZT14_A_RFP_RiboProElong&assemblyName=mm10,/home/labs/schwartzlab/Collaboration/databases/GWIPS/mm10/Atger15_WT_RF_ZT14_A_RFP_RiboProElong.bw
mammal,Mouse,mm10,RP-ElongatingRibos,Atger15_RiboProElong,Atger15_WT_AL_ZT14_B_RFP_RiboProElong,Mammal,Mouse,Dec. 2011 (GRCm38/mm10),Elongating Ribosomes (A-site),Liver:Atger 2015,WT AL ZT14 B RFP (Atger15_WT_AL_ZT14_B_RFP_RiboProElong),https://gwips.ucc.ie/downloads/download.php?tableName=Atger15_WT_AL_ZT14_B_RFP_RiboProElong&assemblyName=mm10,/home/labs/schwartzlab/Collaboration/databases/GWIPS/mm10/Atger15_WT_AL_ZT14_B_RFP_RiboProElong.bw
mammal,Mouse,mm10,RP-ElongatingRibos,Atger15_RiboProElong,Atger15_KO_RF_ZT18_C_RFP_RiboProElong,Mammal,Mouse,Dec. 2011 (GRCm38/mm10),Elongating Ribosomes (A-site),Liver:Atger 2015,KO RF ZT18 C RFP (Atger15_KO_RF_ZT18_C_RFP_RiboProElong),https://gwips.ucc.ie/downloads/download.php?tableName=Atger15_KO_RF_ZT18_C_RFP_RiboProElong&assemblyName=mm10,/home/labs/schwartzlab/Collaboration/databases/GWIPS/mm10/Atger15_KO_RF_ZT18_C_RFP_RiboProElong.bw
mammal,Mouse,mm10,RP-ElongatingRibos,Atger15_RiboProElong,Atger15_WT_RF_ZT18_B_RFP_RiboProElong,Mammal,Mouse,Dec. 2011 (GRCm38/mm10),Elongating Ribosomes (A-site),Liver:Atger 2015,WT RF ZT18 B RFP (Atger15_WT_RF_ZT18_B_RFP_RiboProElong),https://gwips.ucc.ie/downloads/download.php?tableName=Atger15_WT_RF_ZT18_B_RFP_RiboProElong&assemblyName=mm10,/home/labs/schwartzlab/Collaboration/databases/GWIPS/mm10/Atger15_WT_RF_ZT18_B_RFP_RiboProElong.bw
mammal,Mouse,mm10,RP-ElongatingRibos,Atger15_RiboProElong,Atger15_WT_AL_ZT16_B_RFP_RiboProElong,Mammal,Mouse,Dec. 2011 (GRCm38/mm10),Elongating Ribosomes (A-site),Liver:Atger 2015,WT AL ZT16 B RFP (Atger15_WT_AL_ZT16_B_RFP_RiboProElong),https://gwips.ucc.ie/downloads/download.php?tableName=Atger15_WT_AL_ZT16_B_RFP_RiboProElong&assemblyName=mm10,/home/labs/schwartzlab/Collaboration/databases/GWIPS/mm10/Atger15_WT_AL_ZT16_B_RFP_RiboProElong.bw
mammal,Mouse,mm10,RP-ElongatingRibos,Atger15_RiboProElong,Atger15_WT_RF_ZT18_C_RFP_RiboProElong,Mammal,Mouse,Dec. 2011 (GRCm38/mm10),Elongating Ribosomes (A-site),Liver:Atger 2015,WT RF ZT18 C RFP (Atger15_WT_RF_ZT18_C_RFP_RiboProElong),https://gwips.ucc.ie/downloads/download.php?tableName=Atger15_WT_RF_ZT18_C_RFP_RiboProElong&assemblyName=mm10,/home/labs/schwartzlab/Collaboration/databases/GWIPS/mm10/Atger15_WT_RF_ZT18_C_RFP_RiboProElong.bw
mammal,Mouse,mm10,RP-ElongatingRibos,Atger15_RiboProElong,Atger15_WT_AL_ZT14_D_RFP_RiboProElong,Mammal,Mouse,Dec. 2011 (GRCm38/mm10),Elongating Ribosomes (A-site),Liver:Atger 2015,WT AL ZT14 D RFP (Atger15_WT_AL_ZT14_D_RFP_RiboProElong),https://gwips.ucc.ie/downloads/download.php?tableName=Atger15_WT_AL_ZT14_D_RFP_RiboProElong&assemblyName=mm10,/home/labs/schwartzlab/Collaboration/databases/GWIPS/mm10/Atger15_WT_AL_ZT14_D_RFP_RiboProElong.bw
mammal,Mouse,mm10,RP-ElongatingRibos,Atger15_RiboProElong,Atger15_KO_RF_ZT06_D_RFP_RiboProElong,Mammal,Mouse,Dec. 2011 (GRCm38/mm10),Elongating Ribosomes (A-site),Liver:Atger 2015,KO RF ZT06 D RFP (Atger15_KO_RF_ZT06_D_RFP_RiboProElong),https://gwips.ucc.ie/downloads/download.php?tableName=Atger15_KO_RF_ZT06_D_RFP_RiboProElong&assemblyName=mm10,/home/labs/schwartzlab/Collaboration/databases/GWIPS/mm10/Atger15_KO_RF_ZT06_D_RFP_RiboProElong.bw
mammal,Mouse,mm10,RP-ElongatingRibos,Atger15_RiboProElong,Atger15_WT_AL_ZT10_B_RFP_RiboProElong,Mammal,Mouse,Dec. 2011 (GRCm38/mm10),Elongating Ribosomes (A-site),Liver:Atger 2015,WT AL ZT10 B RFP (Atger15_WT_AL_ZT10_B_RFP_RiboProElong),https://gwips.ucc.ie/downloads/download.php?tableName=Atger15_WT_AL_ZT10_B_RFP_RiboProElong&assemblyName=mm10,/home/labs/schwartzlab/Collaboration/databases/GWIPS/mm10/Atger15_WT_AL_ZT10_B_RFP_RiboProElong.bw
mammal,Mouse,mm10,RP-ElongatingRibos,Atger15_RiboProElong,Atger15_WT_AL_ZT14_A_RFP_RiboProElong,Mammal,Mouse,Dec. 2011 (GRCm38/mm10),Elongating Ribosomes (A-site),Liver:Atger 2015,WT AL ZT14 A RFP (Atger15_WT_AL_ZT14_A_RFP_RiboProElong),https://gwips.ucc.ie/downloads/download.php?tableName=Atger15_WT_AL_ZT14_A_RFP_RiboProElong&assemblyName=mm10,/home/labs/schwartzlab/Collaboration/databases/GWIPS/mm10/Atger15_WT_AL_ZT14_A_RFP_RiboProElong.bw
mammal,Mouse,mm10,RP-ElongatingRibos,Atger15_RiboProElong,Atger15_WT_RF_ZT06_B_RFP_RiboProElong,Mammal,Mouse,Dec. 2011 (GRCm38/mm10),Elongating Ribosomes (A-site),Liver:Atger 2015,WT RF ZT06 B RFP (Atger15_WT_RF_ZT06_B_RFP_RiboProElong),https://gwips.ucc.ie/downloads/download.php?tableName=Atger15_WT_RF_ZT06_B_RFP_RiboProElong&assemblyName=mm10,/home/labs/schwartzlab/Collaboration/databases/GWIPS/mm10/Atger15_WT_RF_ZT06_B_RFP_RiboProElong.bw
mammal,Mouse,mm10,RP-ElongatingRibos,Janich15_RiboProElong,Janich15_RPZT00_1_ribosome_footprint_RiboProElong,Mammal,Mouse,Dec. 2011 (GRCm38/mm10),Elongating Ribosomes (A-site),Liver: Janich 2015,"ZT0, rep1 (Janich15_RPZT00_1_ribosome_footprint_RiboProElong)",https://gwips.ucc.ie/downloads/download.php?tableName=Janich15_RPZT00_1_ribosome_footprint_RiboProElong&assemblyName=mm10,/home/labs/schwartzlab/Collaboration/databases/GWIPS/mm10/Janich15_RPZT00_1_ribosome_footprint_RiboProElong.bw
mammal,Mouse,mm10,RP-ElongatingRibos,Janich15_RiboProElong,Janich15_RPZT00_2_ribosome_footprint_RiboProElong,Mammal,Mouse,Dec. 2011 (GRCm38/mm10),Elongating Ribosomes (A-site),Liver: Janich 2015,"ZT0, rep2  (Janich15_RPZT00_2_ribosome_footprint_RiboProElong)",https://gwips.ucc.ie/downloads/download.php?tableName=Janich15_RPZT00_2_ribosome_footprint_RiboProElong&assemblyName=mm10,/home/labs/schwartzlab/Collaboration/databases/GWIPS/mm10/Janich15_RPZT00_2_ribosome_footprint_RiboProElong.bw
mammal,Mouse,mm10,RP-ElongatingRibos,Janich15_RiboProElong,Janich15_RPZT02_1_ribosome_footprint_RiboProElong,Mammal,Mouse,Dec. 2011 (GRCm38/mm10),Elongating Ribosomes (A-site),Liver: Janich 2015,"ZT2, rep1  (Janich15_RPZT02_1_ribosome_footprint_RiboProElong)",https://gwips.ucc.ie/downloads/download.php?tableName=Janich15_RPZT02_1_ribosome_footprint_RiboProElong&assemblyName=mm10,/home/labs/schwartzlab/Collaboration/databases/GWIPS/mm10/Janich15_RPZT02_1_ribosome_footprint_RiboProElong.bw
